Order_Date,Order_Year,Order_Month,Order_Month_Name,Order_Year_Month,Order_Day,Order_Weekday,Order_Quarter
2023-07-07 01:59:40,2023,7,July,2023-07,7,Friday,3
2023-07-07 06:49:43,2023,7,July,2023-07,7,Friday,3
2023-07-07 07:31:07,2023,7,July,2023-07,7,Friday,3
2023-07-07 08:04:01,2023,7,July,2023-07,7,Friday,3
2023-07-07 08:10:25,2023,7,July,2023-07,7,Friday,3
2023-07-07 10:57:45,2023,7,July,2023-07,7,Friday,3
2023-07-07 11:50:42,2023,7,July,2023-07,7,Friday,3
2023-07-07 15:51:40,2023,7,July,2023-07,7,Friday,3
2023-07-07 18:56:35,2023,7,July,2023-07,7,Friday,3
2023-07-07 21:36:04,2023,7,July,2023-07,7,Friday,3
2023-07-08 00:39:16,2023,7,July,2023-07,8,Saturday,3
2023-07-08 10:34:21,2023,7,July,2023-07,8,Saturday,3
2023-07-08 10:57:57,2023,7,July,2023-07,8,Saturday,3
2023-07-08 12:05:00,2023,7,July,2023-07,8,Saturday,3
2023-07-08 13:36:50,2023,7,July,2023-07,8,Saturday,3
2023-07-08 14:57:42,2023,7,July,2023-07,8,Saturday,3
2023-07-08 17:47:23,2023,7,July,2023-07,8,Saturday,3
2023-07-08 20:05:00,2023,7,July,2023-07,8,Saturday,3
2023-07-08 20:26:52,2023,7,July,2023-07,8,Saturday,3
2023-07-08 20:56:54,2023,7,July,2023-07,8,Saturday,3
2023-07-08 22:51:23,2023,7,July,2023-07,8,Saturday,3
2023-07-09 02:02:37,2023,7,July,2023-07,9,Sunday,3
2023-07-09 02:29:18,2023,7,July,2023-07,9,Sunday,3
2023-07-09 02:46:20,2023,7,July,2023-07,9,Sunday,3
2023-07-09 03:13:48,2023,7,July,2023-07,9,Sunday,3
2023-07-09 05:51:10,2023,7,July,2023-07,9,Sunday,3
2023-07-09 15:45:29,2023,7,July,2023-07,9,Sunday,3
2023-07-09 16:25:35,2023,7,July,2023-07,9,Sunday,3
2023-07-09 17:05:12,2023,7,July,2023-07,9,Sunday,3
2023-07-09 19:30:43,2023,7,July,2023-07,9,Sunday,3
2023-07-09 22:26:11,2023,7,July,2023-07,9,Sunday,3
2023-07-09 23:39:14,2023,7,July,2023-07,9,Sunday,3
2023-07-10 00:22:55,2023,7,July,2023-07,10,Monday,3
2023-07-10 01:57:33,2023,7,July,2023-07,10,Monday,3
2023-07-10 03:55:46,2023,7,July,2023-07,10,Monday,3
2023-07-10 05:13:42,2023,7,July,2023-07,10,Monday,3
2023-07-10 05:25:35,2023,7,July,2023-07,10,Monday,3
2023-07-10 07:08:35,2023,7,July,2023-07,10,Monday,3
2023-07-10 11:00:09,2023,7,July,2023-07,10,Monday,3
2023-07-10 11:09:54,2023,7,July,2023-07,10,Monday,3
2023-07-10 11:37:40,2023,7,July,2023-07,10,Monday,3
2023-07-10 18:32:17,2023,7,July,2023-07,10,Monday,3
2023-07-10 22:35:39,2023,7,July,2023-07,10,Monday,3
2023-07-10 22:44:08,2023,7,July,2023-07,10,Monday,3
2023-07-10 23:42:20,2023,7,July,2023-07,10,Monday,3
2023-07-11 00:39:13,2023,7,July,2023-07,11,Tuesday,3
2023-07-11 03:46:53,2023,7,July,2023-07,11,Tuesday,3
2023-07-11 04:01:09,2023,7,July,2023-07,11,Tuesday,3
2023-07-11 07:38:43,2023,7,July,2023-07,11,Tuesday,3
2023-07-11 13:55:55,2023,7,July,2023-07,11,Tuesday,3
2023-07-11 16:58:39,2023,7,July,2023-07,11,Tuesday,3
2023-07-11 21:40:49,2023,7,July,2023-07,11,Tuesday,3
2023-07-12 00:34:20,2023,7,July,2023-07,12,Wednesday,3
2023-07-12 02:16:29,2023,7,July,2023-07,12,Wednesday,3
2023-07-12 02:16:39,2023,7,July,2023-07,12,Wednesday,3
2023-07-12 03:25:12,2023,7,July,2023-07,12,Wednesday,3
2023-07-12 04:57:50,2023,7,July,2023-07,12,Wednesday,3
2023-07-12 10:21:03,2023,7,July,2023-07,12,Wednesday,3
2023-07-12 12:55:51,2023,7,July,2023-07,12,Wednesday,3
2023-07-12 14:50:21,2023,7,July,2023-07,12,Wednesday,3
2023-07-12 14:51:40,2023,7,July,2023-07,12,Wednesday,3
2023-07-12 15:16:37,2023,7,July,2023-07,12,Wednesday,3
2023-07-12 15:29:19,2023,7,July,2023-07,12,Wednesday,3
2023-07-12 19:50:26,2023,7,July,2023-07,12,Wednesday,3
2023-07-13 02:18:03,2023,7,July,2023-07,13,Thursday,3
2023-07-13 03:34:44,2023,7,July,2023-07,13,Thursday,3
2023-07-13 03:54:49,2023,7,July,2023-07,13,Thursday,3
2023-07-13 04:13:05,2023,7,July,2023-07,13,Thursday,3
2023-07-13 05:32:42,2023,7,July,2023-07,13,Thursday,3
2023-07-13 08:39:40,2023,7,July,2023-07,13,Thursday,3
2023-07-13 10:06:15,2023,7,July,2023-07,13,Thursday,3
2023-07-13 12:00:49,2023,7,July,2023-07,13,Thursday,3
2023-07-13 14:59:51,2023,7,July,2023-07,13,Thursday,3
2023-07-13 23:50:46,2023,7,July,2023-07,13,Thursday,3
2023-07-14 01:47:57,2023,7,July,2023-07,14,Friday,3
2023-07-14 08:19:31,2023,7,July,2023-07,14,Friday,3
2023-07-14 09:48:20,2023,7,July,2023-07,14,Friday,3
2023-07-14 09:51:16,2023,7,July,2023-07,14,Friday,3
2023-07-14 12:11:33,2023,7,July,2023-07,14,Friday,3
2023-07-14 13:03:23,2023,7,July,2023-07,14,Friday,3
2023-07-14 17:07:19,2023,7,July,2023-07,14,Friday,3
2023-07-14 17:47:14,2023,7,July,2023-07,14,Friday,3
2023-07-14 18:56:17,2023,7,July,2023-07,14,Friday,3
2023-07-14 20:01:47,2023,7,July,2023-07,14,Friday,3
2023-07-14 21:49:24,2023,7,July,2023-07,14,Friday,3
2023-07-14 22:10:29,2023,7,July,2023-07,14,Friday,3
2023-07-14 23:36:44,2023,7,July,2023-07,14,Friday,3
2023-07-15 02:23:10,2023,7,July,2023-07,15,Saturday,3
2023-07-15 04:06:14,2023,7,July,2023-07,15,Saturday,3
2023-07-15 05:15:11,2023,7,July,2023-07,15,Saturday,3
2023-07-15 07:58:15,2023,7,July,2023-07,15,Saturday,3
2023-07-15 10:07:11,2023,7,July,2023-07,15,Saturday,3
2023-07-15 13:21:48,2023,7,July,2023-07,15,Saturday,3
2023-07-15 15:06:53,2023,7,July,2023-07,15,Saturday,3
2023-07-15 15:16:09,2023,7,July,2023-07,15,Saturday,3
2023-07-15 20:07:43,2023,7,July,2023-07,15,Saturday,3
2023-07-16 01:53:09,2023,7,July,2023-07,16,Sunday,3
2023-07-16 02:35:10,2023,7,July,2023-07,16,Sunday,3
2023-07-16 07:41:29,2023,7,July,2023-07,16,Sunday,3
2023-07-16 07:45:25,2023,7,July,2023-07,16,Sunday,3
2023-07-16 15:57:32,2023,7,July,2023-07,16,Sunday,3
2023-07-16 16:06:47,2023,7,July,2023-07,16,Sunday,3
2023-07-16 17:59:16,2023,7,July,2023-07,16,Sunday,3
2023-07-16 19:57:19,2023,7,July,2023-07,16,Sunday,3
2023-07-16 20:58:54,2023,7,July,2023-07,16,Sunday,3
2023-07-16 20:59:38,2023,7,July,2023-07,16,Sunday,3
2023-07-16 23:05:10,2023,7,July,2023-07,16,Sunday,3
2023-07-17 00:16:25,2023,7,July,2023-07,17,Monday,3
2023-07-17 02:17:06,2023,7,July,2023-07,17,Monday,3
2023-07-17 07:10:34,2023,7,July,2023-07,17,Monday,3
2023-07-17 11:40:59,2023,7,July,2023-07,17,Monday,3
2023-07-17 12:14:49,2023,7,July,2023-07,17,Monday,3
2023-07-17 16:02:34,2023,7,July,2023-07,17,Monday,3
2023-07-17 17:56:58,2023,7,July,2023-07,17,Monday,3
2023-07-17 18:03:54,2023,7,July,2023-07,17,Monday,3
2023-07-17 18:38:39,2023,7,July,2023-07,17,Monday,3
2023-07-17 22:46:12,2023,7,July,2023-07,17,Monday,3
2023-07-18 00:24:57,2023,7,July,2023-07,18,Tuesday,3
2023-07-18 03:36:52,2023,7,July,2023-07,18,Tuesday,3
2023-07-18 03:45:17,2023,7,July,2023-07,18,Tuesday,3
2023-07-18 05:07:52,2023,7,July,2023-07,18,Tuesday,3
2023-07-18 07:31:21,2023,7,July,2023-07,18,Tuesday,3
2023-07-18 08:03:18,2023,7,July,2023-07,18,Tuesday,3
2023-07-18 12:33:52,2023,7,July,2023-07,18,Tuesday,3
2023-07-18 17:54:46,2023,7,July,2023-07,18,Tuesday,3
2023-07-18 19:21:05,2023,7,July,2023-07,18,Tuesday,3
2023-07-19 00:51:18,2023,7,July,2023-07,19,Wednesday,3
2023-07-19 05:53:37,2023,7,July,2023-07,19,Wednesday,3
2023-07-19 07:29:13,2023,7,July,2023-07,19,Wednesday,3
2023-07-19 11:28:53,2023,7,July,2023-07,19,Wednesday,3
2023-07-19 12:09:38,2023,7,July,2023-07,19,Wednesday,3
2023-07-19 14:22:37,2023,7,July,2023-07,19,Wednesday,3
2023-07-19 15:57:19,2023,7,July,2023-07,19,Wednesday,3
2023-07-19 17:04:48,2023,7,July,2023-07,19,Wednesday,3
2023-07-19 18:05:18,2023,7,July,2023-07,19,Wednesday,3
2023-07-19 18:43:41,2023,7,July,2023-07,19,Wednesday,3
2023-07-19 20:57:00,2023,7,July,2023-07,19,Wednesday,3
2023-07-19 22:16:39,2023,7,July,2023-07,19,Wednesday,3
2023-07-20 00:44:50,2023,7,July,2023-07,20,Thursday,3
2023-07-20 02:30:50,2023,7,July,2023-07,20,Thursday,3
2023-07-20 04:01:43,2023,7,July,2023-07,20,Thursday,3
2023-07-20 10:17:27,2023,7,July,2023-07,20,Thursday,3
2023-07-20 11:49:25,2023,7,July,2023-07,20,Thursday,3
2023-07-20 12:05:09,2023,7,July,2023-07,20,Thursday,3
2023-07-20 12:07:10,2023,7,July,2023-07,20,Thursday,3
2023-07-20 13:59:10,2023,7,July,2023-07,20,Thursday,3
2023-07-20 14:03:50,2023,7,July,2023-07,20,Thursday,3
2023-07-20 15:08:52,2023,7,July,2023-07,20,Thursday,3
2023-07-20 15:29:56,2023,7,July,2023-07,20,Thursday,3
2023-07-20 17:59:11,2023,7,July,2023-07,20,Thursday,3
2023-07-20 19:00:06,2023,7,July,2023-07,20,Thursday,3
2023-07-20 20:19:54,2023,7,July,2023-07,20,Thursday,3
2023-07-20 20:30:28,2023,7,July,2023-07,20,Thursday,3
2023-07-21 03:03:49,2023,7,July,2023-07,21,Friday,3
2023-07-21 04:23:17,2023,7,July,2023-07,21,Friday,3
2023-07-21 06:01:33,2023,7,July,2023-07,21,Friday,3
2023-07-21 07:55:14,2023,7,July,2023-07,21,Friday,3
2023-07-21 11:01:24,2023,7,July,2023-07,21,Friday,3
2023-07-21 16:24:39,2023,7,July,2023-07,21,Friday,3
2023-07-21 18:22:51,2023,7,July,2023-07,21,Friday,3
2023-07-21 20:10:20,2023,7,July,2023-07,21,Friday,3
2023-07-21 21:37:40,2023,7,July,2023-07,21,Friday,3
2023-07-21 22:27:39,2023,7,July,2023-07,21,Friday,3
2023-07-21 22:53:33,2023,7,July,2023-07,21,Friday,3
2023-07-21 23:17:11,2023,7,July,2023-07,21,Friday,3
2023-07-22 00:00:02,2023,7,July,2023-07,22,Saturday,3
2023-07-22 01:30:20,2023,7,July,2023-07,22,Saturday,3
2023-07-22 04:23:37,2023,7,July,2023-07,22,Saturday,3
2023-07-22 05:12:33,2023,7,July,2023-07,22,Saturday,3
2023-07-22 06:20:04,2023,7,July,2023-07,22,Saturday,3
2023-07-22 07:51:00,2023,7,July,2023-07,22,Saturday,3
2023-07-22 07:56:39,2023,7,July,2023-07,22,Saturday,3
2023-07-22 09:29:00,2023,7,July,2023-07,22,Saturday,3
2023-07-22 10:24:19,2023,7,July,2023-07,22,Saturday,3
2023-07-22 12:41:46,2023,7,July,2023-07,22,Saturday,3
2023-07-22 15:25:59,2023,7,July,2023-07,22,Saturday,3
2023-07-22 18:33:12,2023,7,July,2023-07,22,Saturday,3
2023-07-22 18:52:10,2023,7,July,2023-07,22,Saturday,3
2023-07-22 19:27:43,2023,7,July,2023-07,22,Saturday,3
2023-07-22 19:55:16,2023,7,July,2023-07,22,Saturday,3
2023-07-22 21:18:29,2023,7,July,2023-07,22,Saturday,3
2023-07-23 00:57:27,2023,7,July,2023-07,23,Sunday,3
2023-07-23 01:58:19,2023,7,July,2023-07,23,Sunday,3
2023-07-23 03:53:44,2023,7,July,2023-07,23,Sunday,3
2023-07-23 04:39:05,2023,7,July,2023-07,23,Sunday,3
2023-07-23 06:17:58,2023,7,July,2023-07,23,Sunday,3
2023-07-23 07:08:44,2023,7,July,2023-07,23,Sunday,3
2023-07-23 08:03:18,2023,7,July,2023-07,23,Sunday,3
2023-07-23 09:49:11,2023,7,July,2023-07,23,Sunday,3
2023-07-23 10:36:37,2023,7,July,2023-07,23,Sunday,3
2023-07-23 11:42:29,2023,7,July,2023-07,23,Sunday,3
2023-07-23 13:24:50,2023,7,July,2023-07,23,Sunday,3
2023-07-23 17:32:28,2023,7,July,2023-07,23,Sunday,3
2023-07-23 17:50:30,2023,7,July,2023-07,23,Sunday,3
2023-07-23 19:30:25,2023,7,July,2023-07,23,Sunday,3
2023-07-23 21:41:44,2023,7,July,2023-07,23,Sunday,3
2023-07-23 21:59:23,2023,7,July,2023-07,23,Sunday,3
2023-07-23 23:10:51,2023,7,July,2023-07,23,Sunday,3
2023-07-24 00:53:53,2023,7,July,2023-07,24,Monday,3
2023-07-24 02:18:41,2023,7,July,2023-07,24,Monday,3
2023-07-24 09:01:56,2023,7,July,2023-07,24,Monday,3
2023-07-24 09:25:04,2023,7,July,2023-07,24,Monday,3
2023-07-24 12:19:14,2023,7,July,2023-07,24,Monday,3
2023-07-24 16:40:31,2023,7,July,2023-07,24,Monday,3
2023-07-24 22:48:29,2023,7,July,2023-07,24,Monday,3
2023-07-24 23:24:14,2023,7,July,2023-07,24,Monday,3
2023-07-24 23:55:05,2023,7,July,2023-07,24,Monday,3
2023-07-25 03:29:40,2023,7,July,2023-07,25,Tuesday,3
2023-07-25 04:59:54,2023,7,July,2023-07,25,Tuesday,3
2023-07-25 07:47:57,2023,7,July,2023-07,25,Tuesday,3
2023-07-25 11:21:29,2023,7,July,2023-07,25,Tuesday,3
2023-07-25 13:00:20,2023,7,July,2023-07,25,Tuesday,3
2023-07-25 13:44:11,2023,7,July,2023-07,25,Tuesday,3
2023-07-25 17:34:15,2023,7,July,2023-07,25,Tuesday,3
2023-07-25 20:03:36,2023,7,July,2023-07,25,Tuesday,3
2023-07-25 22:09:41,2023,7,July,2023-07,25,Tuesday,3
2023-07-25 22:12:50,2023,7,July,2023-07,25,Tuesday,3
2023-07-26 03:48:12,2023,7,July,2023-07,26,Wednesday,3
2023-07-26 06:25:59,2023,7,July,2023-07,26,Wednesday,3
2023-07-26 09:28:54,2023,7,July,2023-07,26,Wednesday,3
2023-07-26 09:38:35,2023,7,July,2023-07,26,Wednesday,3
2023-07-26 09:54:15,2023,7,July,2023-07,26,Wednesday,3
2023-07-26 10:50:57,2023,7,July,2023-07,26,Wednesday,3
2023-07-26 11:40:17,2023,7,July,2023-07,26,Wednesday,3
2023-07-26 14:55:40,2023,7,July,2023-07,26,Wednesday,3
2023-07-26 16:39:00,2023,7,July,2023-07,26,Wednesday,3
2023-07-26 17:30:27,2023,7,July,2023-07,26,Wednesday,3
2023-07-26 18:58:05,2023,7,July,2023-07,26,Wednesday,3
2023-07-26 19:56:40,2023,7,July,2023-07,26,Wednesday,3
2023-07-26 20:38:09,2023,7,July,2023-07,26,Wednesday,3
2023-07-26 20:53:07,2023,7,July,2023-07,26,Wednesday,3
2023-07-26 22:49:31,2023,7,July,2023-07,26,Wednesday,3
2023-07-27 00:21:00,2023,7,July,2023-07,27,Thursday,3
2023-07-27 02:55:23,2023,7,July,2023-07,27,Thursday,3
2023-07-27 03:13:53,2023,7,July,2023-07,27,Thursday,3
2023-07-27 06:01:26,2023,7,July,2023-07,27,Thursday,3
2023-07-27 10:05:50,2023,7,July,2023-07,27,Thursday,3
2023-07-27 10:50:54,2023,7,July,2023-07,27,Thursday,3
2023-07-27 11:27:06,2023,7,July,2023-07,27,Thursday,3
2023-07-27 15:01:52,2023,7,July,2023-07,27,Thursday,3
2023-07-27 15:20:36,2023,7,July,2023-07,27,Thursday,3
2023-07-27 15:24:18,2023,7,July,2023-07,27,Thursday,3
2023-07-27 17:56:33,2023,7,July,2023-07,27,Thursday,3
2023-07-27 22:04:37,2023,7,July,2023-07,27,Thursday,3
2023-07-27 22:23:06,2023,7,July,2023-07,27,Thursday,3
2023-07-28 00:30:20,2023,7,July,2023-07,28,Friday,3
2023-07-28 02:03:26,2023,7,July,2023-07,28,Friday,3
2023-07-28 03:57:17,2023,7,July,2023-07,28,Friday,3
2023-07-28 07:32:41,2023,7,July,2023-07,28,Friday,3
2023-07-28 08:15:29,2023,7,July,2023-07,28,Friday,3
2023-07-28 11:23:04,2023,7,July,2023-07,28,Friday,3
2023-07-28 12:13:19,2023,7,July,2023-07,28,Friday,3
2023-07-28 14:22:31,2023,7,July,2023-07,28,Friday,3
2023-07-28 17:01:17,2023,7,July,2023-07,28,Friday,3
2023-07-28 18:20:01,2023,7,July,2023-07,28,Friday,3
2023-07-28 19:30:09,2023,7,July,2023-07,28,Friday,3
2023-07-29 03:08:50,2023,7,July,2023-07,29,Saturday,3
2023-07-29 08:27:20,2023,7,July,2023-07,29,Saturday,3
2023-07-29 09:31:48,2023,7,July,2023-07,29,Saturday,3
2023-07-29 10:06:45,2023,7,July,2023-07,29,Saturday,3
2023-07-29 11:06:17,2023,7,July,2023-07,29,Saturday,3
2023-07-29 11:07:50,2023,7,July,2023-07,29,Saturday,3
2023-07-29 11:46:22,2023,7,July,2023-07,29,Saturday,3
2023-07-29 13:02:04,2023,7,July,2023-07,29,Saturday,3
2023-07-29 18:02:40,2023,7,July,2023-07,29,Saturday,3
2023-07-30 00:46:29,2023,7,July,2023-07,30,Sunday,3
2023-07-30 02:23:28,2023,7,July,2023-07,30,Sunday,3
2023-07-30 03:40:18,2023,7,July,2023-07,30,Sunday,3
2023-07-30 03:43:42,2023,7,July,2023-07,30,Sunday,3
2023-07-30 07:58:11,2023,7,July,2023-07,30,Sunday,3
2023-07-30 11:09:51,2023,7,July,2023-07,30,Sunday,3
2023-07-30 11:57:33,2023,7,July,2023-07,30,Sunday,3
2023-07-30 12:42:29,2023,7,July,2023-07,30,Sunday,3
2023-07-30 13:33:39,2023,7,July,2023-07,30,Sunday,3
2023-07-30 13:43:11,2023,7,July,2023-07,30,Sunday,3
2023-07-30 14:09:36,2023,7,July,2023-07,30,Sunday,3
2023-07-30 14:30:08,2023,7,July,2023-07,30,Sunday,3
2023-07-30 14:39:06,2023,7,July,2023-07,30,Sunday,3
2023-07-30 15:13:27,2023,7,July,2023-07,30,Sunday,3
2023-07-30 18:51:38,2023,7,July,2023-07,30,Sunday,3
2023-07-30 21:25:11,2023,7,July,2023-07,30,Sunday,3
2023-07-30 22:34:01,2023,7,July,2023-07,30,Sunday,3
2023-07-30 22:45:53,2023,7,July,2023-07,30,Sunday,3
2023-07-31 01:39:17,2023,7,July,2023-07,31,Monday,3
2023-07-31 01:53:22,2023,7,July,2023-07,31,Monday,3
2023-07-31 05:03:24,2023,7,July,2023-07,31,Monday,3
2023-07-31 10:34:08,2023,7,July,2023-07,31,Monday,3
2023-07-31 14:44:43,2023,7,July,2023-07,31,Monday,3
2023-07-31 17:51:30,2023,7,July,2023-07,31,Monday,3
2023-07-31 21:55:35,2023,7,July,2023-07,31,Monday,3
2023-07-31 23:10:07,2023,7,July,2023-07,31,Monday,3
2023-08-01 03:14:02,2023,8,August,2023-08,1,Tuesday,3
2023-08-01 04:29:18,2023,8,August,2023-08,1,Tuesday,3
2023-08-01 05:28:06,2023,8,August,2023-08,1,Tuesday,3
2023-08-01 13:06:14,2023,8,August,2023-08,1,Tuesday,3
2023-08-01 14:30:50,2023,8,August,2023-08,1,Tuesday,3
2023-08-01 16:03:41,2023,8,August,2023-08,1,Tuesday,3
2023-08-01 16:21:37,2023,8,August,2023-08,1,Tuesday,3
2023-08-01 21:47:41,2023,8,August,2023-08,1,Tuesday,3
2023-08-01 21:51:48,2023,8,August,2023-08,1,Tuesday,3
2023-08-02 03:45:20,2023,8,August,2023-08,2,Wednesday,3
2023-08-02 04:18:31,2023,8,August,2023-08,2,Wednesday,3
2023-08-02 05:43:51,2023,8,August,2023-08,2,Wednesday,3
2023-08-02 06:12:45,2023,8,August,2023-08,2,Wednesday,3
2023-08-02 06:15:11,2023,8,August,2023-08,2,Wednesday,3
2023-08-02 09:32:42,2023,8,August,2023-08,2,Wednesday,3
2023-08-02 10:11:07,2023,8,August,2023-08,2,Wednesday,3
2023-08-02 10:24:22,2023,8,August,2023-08,2,Wednesday,3
2023-08-02 10:45:05,2023,8,August,2023-08,2,Wednesday,3
2023-08-02 10:58:36,2023,8,August,2023-08,2,Wednesday,3
2023-08-02 21:27:35,2023,8,August,2023-08,2,Wednesday,3
2023-08-02 23:23:14,2023,8,August,2023-08,2,Wednesday,3
2023-08-03 01:05:31,2023,8,August,2023-08,3,Thursday,3
2023-08-03 01:51:23,2023,8,August,2023-08,3,Thursday,3
2023-08-03 05:44:55,2023,8,August,2023-08,3,Thursday,3
2023-08-03 06:19:15,2023,8,August,2023-08,3,Thursday,3
2023-08-03 07:54:53,2023,8,August,2023-08,3,Thursday,3
2023-08-03 11:20:01,2023,8,August,2023-08,3,Thursday,3
2023-08-03 14:08:55,2023,8,August,2023-08,3,Thursday,3
2023-08-03 15:49:17,2023,8,August,2023-08,3,Thursday,3
2023-08-03 18:36:08,2023,8,August,2023-08,3,Thursday,3
2023-08-03 18:47:58,2023,8,August,2023-08,3,Thursday,3
2023-08-03 19:26:50,2023,8,August,2023-08,3,Thursday,3
2023-08-04 03:05:28,2023,8,August,2023-08,4,Friday,3
2023-08-04 03:53:13,2023,8,August,2023-08,4,Friday,3
2023-08-04 04:16:57,2023,8,August,2023-08,4,Friday,3
2023-08-04 07:18:14,2023,8,August,2023-08,4,Friday,3
2023-08-04 10:36:38,2023,8,August,2023-08,4,Friday,3
2023-08-04 12:03:53,2023,8,August,2023-08,4,Friday,3
2023-08-04 14:58:46,2023,8,August,2023-08,4,Friday,3
2023-08-04 20:21:25,2023,8,August,2023-08,4,Friday,3
2023-08-05 00:56:57,2023,8,August,2023-08,5,Saturday,3
2023-08-05 02:46:41,2023,8,August,2023-08,5,Saturday,3
2023-08-05 05:23:37,2023,8,August,2023-08,5,Saturday,3
2023-08-05 05:29:56,2023,8,August,2023-08,5,Saturday,3
2023-08-05 07:14:15,2023,8,August,2023-08,5,Saturday,3
2023-08-05 12:16:31,2023,8,August,2023-08,5,Saturday,3
2023-08-05 14:36:26,2023,8,August,2023-08,5,Saturday,3
2023-08-05 15:12:01,2023,8,August,2023-08,5,Saturday,3
2023-08-05 17:16:58,2023,8,August,2023-08,5,Saturday,3
2023-08-05 17:21:53,2023,8,August,2023-08,5,Saturday,3
2023-08-05 22:03:57,2023,8,August,2023-08,5,Saturday,3
2023-08-05 22:13:01,2023,8,August,2023-08,5,Saturday,3
2023-08-06 04:11:01,2023,8,August,2023-08,6,Sunday,3
2023-08-06 09:56:34,2023,8,August,2023-08,6,Sunday,3
2023-08-06 11:34:46,2023,8,August,2023-08,6,Sunday,3
2023-08-06 13:25:21,2023,8,August,2023-08,6,Sunday,3
2023-08-06 18:15:57,2023,8,August,2023-08,6,Sunday,3
2023-08-07 04:36:28,2023,8,August,2023-08,7,Monday,3
2023-08-07 05:27:38,2023,8,August,2023-08,7,Monday,3
2023-08-07 06:46:11,2023,8,August,2023-08,7,Monday,3
2023-08-07 08:45:25,2023,8,August,2023-08,7,Monday,3
2023-08-07 10:19:19,2023,8,August,2023-08,7,Monday,3
2023-08-07 10:27:48,2023,8,August,2023-08,7,Monday,3
2023-08-07 11:46:12,2023,8,August,2023-08,7,Monday,3
2023-08-07 12:58:08,2023,8,August,2023-08,7,Monday,3
2023-08-07 15:27:04,2023,8,August,2023-08,7,Monday,3
2023-08-07 20:45:00,2023,8,August,2023-08,7,Monday,3
2023-08-07 21:13:07,2023,8,August,2023-08,7,Monday,3
2023-08-08 00:02:41,2023,8,August,2023-08,8,Tuesday,3
2023-08-08 00:26:17,2023,8,August,2023-08,8,Tuesday,3
2023-08-08 01:19:26,2023,8,August,2023-08,8,Tuesday,3
2023-08-08 04:07:40,2023,8,August,2023-08,8,Tuesday,3
2023-08-08 09:03:20,2023,8,August,2023-08,8,Tuesday,3
2023-08-08 09:30:49,2023,8,August,2023-08,8,Tuesday,3
2023-08-08 09:55:34,2023,8,August,2023-08,8,Tuesday,3
2023-08-08 10:02:24,2023,8,August,2023-08,8,Tuesday,3
2023-08-08 10:24:26,2023,8,August,2023-08,8,Tuesday,3
2023-08-08 11:28:31,2023,8,August,2023-08,8,Tuesday,3
2023-08-08 12:45:13,2023,8,August,2023-08,8,Tuesday,3
2023-08-08 15:59:09,2023,8,August,2023-08,8,Tuesday,3
2023-08-08 16:47:10,2023,8,August,2023-08,8,Tuesday,3
2023-08-08 17:16:30,2023,8,August,2023-08,8,Tuesday,3
2023-08-08 20:49:10,2023,8,August,2023-08,8,Tuesday,3
2023-08-09 01:25:35,2023,8,August,2023-08,9,Wednesday,3
2023-08-09 04:07:16,2023,8,August,2023-08,9,Wednesday,3
2023-08-09 09:31:14,2023,8,August,2023-08,9,Wednesday,3
2023-08-09 09:48:23,2023,8,August,2023-08,9,Wednesday,3
2023-08-09 22:57:07,2023,8,August,2023-08,9,Wednesday,3
2023-08-10 00:32:49,2023,8,August,2023-08,10,Thursday,3
2023-08-10 00:53:11,2023,8,August,2023-08,10,Thursday,3
2023-08-10 07:12:43,2023,8,August,2023-08,10,Thursday,3
2023-08-10 09:28:53,2023,8,August,2023-08,10,Thursday,3
2023-08-10 09:36:38,2023,8,August,2023-08,10,Thursday,3
2023-08-10 11:21:41,2023,8,August,2023-08,10,Thursday,3
2023-08-10 15:41:59,2023,8,August,2023-08,10,Thursday,3
2023-08-11 02:56:10,2023,8,August,2023-08,11,Friday,3
2023-08-11 03:19:23,2023,8,August,2023-08,11,Friday,3
2023-08-11 03:21:31,2023,8,August,2023-08,11,Friday,3
2023-08-11 03:27:41,2023,8,August,2023-08,11,Friday,3
2023-08-11 03:46:44,2023,8,August,2023-08,11,Friday,3
2023-08-11 06:05:38,2023,8,August,2023-08,11,Friday,3
2023-08-11 08:30:54,2023,8,August,2023-08,11,Friday,3
2023-08-11 08:32:05,2023,8,August,2023-08,11,Friday,3
2023-08-11 08:42:23,2023,8,August,2023-08,11,Friday,3
2023-08-11 13:42:52,2023,8,August,2023-08,11,Friday,3
2023-08-11 16:44:57,2023,8,August,2023-08,11,Friday,3
2023-08-11 17:20:36,2023,8,August,2023-08,11,Friday,3
2023-08-11 17:26:26,2023,8,August,2023-08,11,Friday,3
2023-08-11 22:31:02,2023,8,August,2023-08,11,Friday,3
2023-08-12 02:37:35,2023,8,August,2023-08,12,Saturday,3
2023-08-12 03:23:04,2023,8,August,2023-08,12,Saturday,3
2023-08-12 03:32:31,2023,8,August,2023-08,12,Saturday,3
2023-08-12 03:39:00,2023,8,August,2023-08,12,Saturday,3
2023-08-12 07:04:02,2023,8,August,2023-08,12,Saturday,3
2023-08-12 09:32:55,2023,8,August,2023-08,12,Saturday,3
2023-08-12 09:56:21,2023,8,August,2023-08,12,Saturday,3
2023-08-12 12:45:03,2023,8,August,2023-08,12,Saturday,3
2023-08-12 13:43:42,2023,8,August,2023-08,12,Saturday,3
2023-08-12 16:11:43,2023,8,August,2023-08,12,Saturday,3
