Order_ID,Customer_ID,Store_ID,Order_Date,Total_Items,Quantity,Total_Gross,Total_Net,Discount_Amount,Payment_Method
1355,614,1,2025-11-23 07:32:44,5,17,1347.29,1345.5900000000001,1.7,PayPal
1356,1815,1,2025-08-21 05:50:43,2,6,229.65,191.26999999999998,38.38,Card
1357,978,9,2025-11-05 16:45:46,4,5,660.79,567.2099999999999,93.58,Cash
1358,382,10,2024-08-08 09:27:29,2,9,951.76,941.1700000000001,10.59,PayPal
1359,1906,8,2024-08-25 23:30:46,1,5,904.5999999999999,859.37,45.23,Cash
1360,322,1,2023-08-17 13:00:09,1,20,681.8000000000001,613.62,68.18,Cash
1361,2200,7,2024-03-13 19:36:46,1,2,63.88,57.49,6.39,Card
1362,2172,5,2025-12-05 10:02:57,4,5,378.86,369.63,9.23,Card
1363,794,6,2024-06-16 06:29:24,2,4,306.23,289.63,16.6,PayPal
1364,399,7,2023-10-02 02:31:23,3,6,517.55,498.15,19.4,PayPal
1365,2141,10,2023-05-12 23:52:10,4,4,190.09,184.43,5.66,PayPal
1366,1215,9,2025-01-02 19:12:10,3,7,341.9,310.16,31.74,Cash
1367,584,2,2024-01-11 13:34:48,5,9,4247.45,3720.5,526.95,Card
1368,1926,7,2025-05-12 06:10:44,4,9,610.7,588.72,21.98,PayPal
1369,2198,4,2024-10-18 07:07:57,2,3,600.96,540.86,60.099999999999994,PayPal
1370,660,1,2023-08-16 09:36:32,5,37,2952.15,2807.44,144.71,Card
1371,411,6,2024-08-01 04:24:15,2,2,316.42,310.39,6.03,Card
1372,2331,3,2024-11-30 23:55:53,3,26,1435.6599999999999,1352.2,83.46,Cash
1373,3558,3,2023-09-05 22:29:17,1,1,999.87,699.91,299.96,Card
1374,3586,10,2025-07-05 08:47:47,2,11,1906.5400000000002,1906.5400000000002,0.0,PayPal
1375,36,10,2023-06-15 22:49:22,2,6,417.75,412.65,5.1,PayPal
1376,2174,8,2024-11-14 01:17:01,3,14,670.6700000000001,624.79,45.88,Card
1377,4786,10,2024-11-30 10:35:09,1,1,139.84,139.84,0.0,Cash
1378,640,6,2024-09-19 21:14:52,5,12,3166.6,3145.5,21.1,PayPal
1379,3328,8,2023-12-13 04:05:34,1,1,73.28,73.28,0.0,Cash
1380,186,2,2024-02-15 18:34:46,4,4,306.65,256.14,50.51,PayPal
1381,694,10,2024-03-29 19:37:40,3,4,294.03,277.43,16.6,Cash
1382,2379,3,2024-08-31 22:23:05,1,1,36.49,36.49,0.0,Cash
1383,4734,4,2025-10-30 13:34:27,1,3,354.81,337.07,17.74,Cash
1384,1905,4,2024-12-31 18:33:03,1,1,559.86,531.87,27.99,Cash
1385,1650,7,2025-01-06 02:36:12,4,13,657.2099999999999,622.9200000000001,34.29,Cash
1386,1145,10,2024-02-26 22:15:55,3,6,4142.570000000001,4138.84,3.73,Cash
1387,4128,10,2025-04-11 12:36:08,5,9,328.38,326.55,1.83,Cash
1388,3957,10,2023-11-26 03:08:09,1,1,168.38,168.38,0.0,PayPal
1389,3135,2,2025-01-09 06:41:29,5,9,350.39,334.5,15.889999999999999,Cash
1390,4126,1,2023-04-08 21:42:44,2,5,229.14999999999998,211.39,17.76,Cash
1391,1127,7,2023-12-08 00:23:35,5,8,852.1,831.31,20.79,PayPal
1392,4198,1,2025-01-21 15:46:55,2,2,899.68,897.67,2.01,PayPal
1393,2242,3,2025-01-05 05:01:48,3,8,552.73,446.68,106.05,Cash
1394,3670,5,2023-12-05 14:54:24,3,5,291.99,243.91000000000003,48.08,Card
1395,4515,9,2024-05-13 10:09:56,4,9,3114.94,2739.13,375.81,Card
1396,873,3,2025-03-15 15:29:35,4,7,601.72,598.45,3.27,PayPal
1397,3707,2,2023-05-17 16:26:48,2,12,495.68,367.43,128.25,Cash
1398,143,6,2025-06-20 12:17:32,5,34,1747.13,1551.87,195.26,Cash
1399,276,2,2023-11-23 07:43:03,4,7,514.58,490.89,23.69,PayPal
1400,1082,1,2024-05-26 08:55:25,3,6,154.98000000000002,147.68,7.3,Cash
1401,167,5,2023-04-07 00:07:56,1,1,20.09,20.09,0.0,Card
1402,851,9,2024-02-22 09:59:45,3,4,954.5699999999999,954.5699999999999,0.0,Card
1403,3966,2,2023-09-18 06:59:25,4,24,940.7200000000001,903.5,37.22,PayPal
1404,1002,9,2023-12-09 05:32:20,4,10,543.64,543.64,0.0,Cash
1405,427,3,2023-04-08 10:20:19,1,1,33.29,33.29,0.0,PayPal
1406,649,5,2024-07-26 02:52:20,5,9,5148.070000000001,5090.66,57.41,PayPal
1407,4,2,2024-07-30 21:46:59,1,5,299.7,299.7,0.0,Card
1408,2341,3,2023-03-06 05:44:39,1,1,24.02,24.02,0.0,PayPal
1409,3353,9,2023-07-30 11:09:51,4,25,993.1900000000002,993.19,0.0,PayPal
1410,971,9,2025-09-13 18:15:40,2,3,515.92,514.58,1.34,Cash
1411,827,2,2023-08-07 08:45:25,4,5,311.21999999999997,292.08,19.14,PayPal
1412,4811,8,2023-09-24 06:21:51,1,10,732.8,732.8,0.0,Card
1413,4170,5,2023-09-14 18:51:04,5,9,1356.88,1298.3899999999999,58.489999999999995,Card
1414,391,7,2025-12-30 19:21:32,2,21,427.27,421.72,5.55,Cash
1415,3558,9,2023-10-13 01:42:33,4,15,3091.8399999999997,2943.17,148.67,Cash
1416,2244,4,2023-06-29 10:20:39,1,1,661.11,661.11,0.0,Card
1417,1083,8,2023-07-01 05:09:27,2,2,420.48,420.48,0.0,Cash
1418,3820,3,2025-05-26 11:24:45,5,36,6060.650000000001,5462.2699999999995,598.38,Cash
1419,4401,3,2024-09-07 19:16:18,5,14,961.27,807.36,153.91000000000003,Card
1420,3546,1,2023-08-16 09:39:24,1,5,183.9,147.12,36.78,Cash
1421,731,3,2025-10-21 09:02:32,4,8,911.02,791.0600000000001,119.96000000000001,PayPal
1422,1040,1,2024-07-24 00:33:38,4,10,2266.09,2234.51,31.58,Cash
1423,522,10,2025-08-29 02:30:06,1,5,4999.35,4749.38,249.97,Cash
1424,2999,8,2024-07-12 00:49:29,3,4,245.38,230.55,14.83,Card
1425,2172,8,2024-06-18 16:19:59,5,30,6880.84,6545.32,335.52,Cash
1426,2492,9,2023-11-26 05:12:38,3,5,263.3,261.44,1.86,Card
1427,1638,8,2025-10-18 17:38:26,1,1,44.14,44.14,0.0,PayPal
1428,4794,6,2023-11-11 13:02:22,3,13,417.0799999999999,392.29,24.79,Cash
1429,4292,6,2024-07-21 20:27:32,5,33,2536.65,2530.74,5.91,Cash
1430,4455,1,2025-03-10 10:11:43,5,31,1397.04,1361.5,35.54,Cash
1431,2235,6,2024-11-28 15:02:39,4,18,2434.4700000000003,2256.51,177.96,Cash
1432,3271,6,2025-01-23 19:14:06,3,24,898.5200000000001,730.87,167.65,PayPal
1433,3038,3,2025-04-05 04:52:24,3,7,1372.8899999999999,1344.9499999999998,27.94,Cash
1434,1833,7,2024-08-24 23:36:24,1,1,14.39,14.39,0.0,Card
1435,2581,8,2024-06-05 14:02:52,2,6,224.85000000000002,224.85000000000002,0.0,Cash
1436,3056,7,2024-01-23 02:24:45,4,9,445.03000000000003,394.73,50.3,Card
1437,1394,4,2024-07-13 21:57:59,5,12,1617.55,1481.93,135.62,PayPal
1438,733,4,2024-11-11 03:46:40,3,6,1062.69,1055.3,7.39,PayPal
1439,346,9,2023-05-13 21:00:29,4,5,412.36,397.7,14.66,Card
1440,2884,7,2025-01-14 15:08:16,1,1,355.92,338.12,17.8,PayPal
1441,4346,3,2024-12-16 12:53:48,4,5,585.9399999999999,563.8199999999999,22.119999999999997,Cash
1442,345,8,2024-05-23 00:18:14,5,9,1719.6,1718.3700000000001,1.23,Card
1443,4709,5,2023-09-22 18:04:13,2,22,1168.98,1168.98,0.0,PayPal
1444,1626,10,2024-11-14 16:15:47,2,4,211.3,187.49,23.810000000000002,Card
1445,4370,7,2024-11-17 09:03:01,5,16,3837.7000000000007,3497.7900000000004,339.91,Cash
1446,2528,4,2024-02-09 09:01:46,4,29,4658.51,4263.49,395.02,PayPal
1447,1271,10,2023-10-23 10:45:54,5,15,3198.25,3099.67,98.58,Card
1448,61,10,2024-06-19 19:46:04,2,2,187.1,178.22,8.88,Cash
1449,3344,7,2025-09-14 23:39:30,2,21,1233.5400000000002,996.1800000000001,237.36,PayPal
1450,4854,10,2023-03-08 08:17:37,4,23,2751.3500000000004,2671.83,79.52,PayPal
1451,4186,6,2025-09-19 23:29:00,5,35,8528.49,6855.01,1673.48,Card
1452,3222,3,2024-08-30 21:57:49,3,4,167.84,157.04,10.8,PayPal
1453,4998,1,2025-07-20 18:35:27,3,14,706.6100000000001,699.2900000000001,7.32,Card
1454,3029,10,2024-12-14 04:37:09,2,4,198.44,181.84,16.6,PayPal
1455,2913,8,2023-04-02 21:42:34,1,1,97.02,97.02,0.0,Card
1456,1857,9,2024-03-05 23:17:30,1,2,74.58,74.58,0.0,Cash
1457,328,3,2024-12-13 00:33:49,3,7,281.66,255.19,26.470000000000002,Card
1458,3854,10,2023-07-13 04:13:05,1,5,56.349999999999994,56.35,0.0,Card
1459,2844,6,2025-12-14 16:44:31,5,27,1449.4599999999998,1381.97,67.49000000000001,Card
1460,305,1,2024-10-02 20:33:22,1,1,11.27,11.27,0.0,Cash
1461,1928,5,2025-12-31 03:24:12,3,14,551.09,546.3,4.79,Cash
1462,1000,8,2023-08-05 05:23:37,4,9,483.69,483.69,0.0,Cash
1463,4680,7,2024-01-17 09:21:08,3,6,490.93,441.84000000000003,49.089999999999996,PayPal
1464,3800,7,2023-10-26 11:31:36,2,23,2966.71,2961.07,5.64,PayPal
1465,1759,4,2023-04-14 08:17:21,1,2,111.16,100.04,11.12,PayPal
1466,4206,7,2025-05-07 21:42:38,2,6,961.6500000000001,959.8100000000001,1.84,PayPal
1467,4240,4,2024-04-04 08:20:51,4,7,2366.76,1899.32,467.43999999999994,PayPal
1468,1763,7,2024-07-03 15:53:41,3,5,473.90999999999997,472.97999999999996,0.93,Card
1469,4435,4,2025-11-22 16:40:12,2,2,1031.81,1031.81,0.0,PayPal
1470,3395,6,2023-03-08 05:50:10,1,1,51.55,46.4,5.15,Card
1471,3900,2,2023-10-04 17:52:12,1,2,88.28,79.45,8.83,Cash
1472,4753,1,2023-11-12 22:03:28,3,9,162.79,146.9,15.89,Cash
1473,4775,7,2025-12-23 11:23:30,3,32,1394.44,1204.21,190.23,Card
1474,2281,3,2023-07-02 08:31:58,5,7,2090.36,2079.4300000000003,10.93,Card
1475,4417,2,2023-05-11 09:46:29,2,3,774.1600000000001,774.1600000000001,0.0,Card
1476,3574,3,2025-10-14 12:20:30,5,20,1272.44,1061.54,210.9,PayPal
1477,948,5,2024-12-25 22:51:48,2,5,155.56,151.14,4.42,Cash
1478,2891,5,2025-08-28 05:35:02,5,7,529.54,493.82,35.72,PayPal
1479,585,9,2025-11-02 23:05:04,1,2,22.54,22.54,0.0,Cash
1480,4948,2,2024-08-30 13:46:54,4,8,703.16,679.55,23.61,PayPal
1481,4625,5,2025-10-29 11:10:24,3,3,769.22,657.25,111.97,Card
1482,387,2,2025-10-28 19:03:34,3,12,1960.14,1952.8100000000002,7.33,Card
1483,95,5,2023-09-20 04:04:24,3,5,194.73,176.45999999999998,18.27,Cash
1484,3206,9,2023-04-25 05:45:48,1,1,859.5,687.6,171.9,PayPal
1485,1499,1,2024-03-07 18:44:05,3,13,2568.12,2126.42,441.7,Card
1486,4,10,2025-07-25 20:39:03,3,5,244.09000000000003,242.23,1.86,Cash
1487,299,1,2023-12-19 20:55:14,4,5,620.1,599.84,20.26,PayPal
1488,863,3,2025-05-29 21:03:31,5,16,824.83,754.42,70.41,Cash
1489,791,2,2025-03-31 07:17:31,1,2,74.58,67.12,7.46,Cash
1490,442,6,2023-12-14 10:58:20,1,1,42.64,42.64,0.0,PayPal
1491,1115,7,2024-11-14 14:30:38,1,3,315.81,284.23,31.58,PayPal
1492,1548,8,2025-11-25 11:19:17,5,42,6708.54,6496.41,212.13,Cash
1493,2931,3,2025-04-26 14:50:49,3,5,572.36,546.58,25.78,Card
1494,4865,3,2025-08-27 22:01:09,4,12,926.65,856.08,70.57,PayPal
1495,1883,4,2023-12-07 08:17:09,2,2,47.68,47.68,0.0,Cash
1496,4071,3,2024-04-22 17:39:23,5,9,640.54,572.1,68.44,Cash
1497,4848,8,2023-06-04 12:13:39,4,10,3178.63,3020.48,158.15,Cash
1498,2002,7,2024-05-18 21:08:26,5,8,3339.02,2984.17,354.85,Card
1499,4744,1,2023-08-28 05:56:15,3,24,2395.52,2050.62,344.9,PayPal
1500,478,1,2024-07-31 05:14:48,4,14,831.4,717.45,113.95,Cash
1501,2318,5,2025-11-15 13:28:38,2,2,185.72,185.72,0.0,Cash
1502,4091,2,2024-09-19 18:27:21,1,1,84.39,84.39,0.0,PayPal
1503,4593,5,2024-05-07 13:06:49,4,7,3013.59,2810.84,202.75,PayPal
1504,3729,9,2023-06-06 07:32:59,4,5,443.78999999999996,442.12,1.67,PayPal
1505,1279,8,2025-11-04 03:27:58,4,10,4941.929999999999,4908.25,33.68,PayPal
1506,3117,5,2025-05-26 00:13:39,5,6,1232.27,1032.3,199.97,Card
1507,1552,10,2023-04-13 00:50:48,2,11,594.4,526.4399999999999,67.96,Cash
1508,2633,5,2025-10-16 08:50:46,5,25,4087.4,4080.47,6.93,Cash
1509,882,1,2025-09-12 10:58:08,3,23,1295.44,1238.8000000000002,56.64,Cash
1510,324,8,2024-09-26 20:30:06,2,6,466.31,459.02,7.29,PayPal
1511,2450,1,2025-04-27 14:56:31,2,21,17214.07,17214.07,0.0,Card
1512,2458,9,2024-12-07 16:30:47,4,4,283.59,257.07,26.52,Cash
1513,1736,9,2025-10-07 01:43:55,4,27,1196.69,976.15,220.54,Card
1514,4784,7,2025-01-19 13:25:35,5,28,10037.689999999999,9635.17,402.52,Cash
1515,4833,8,2024-07-03 04:15:16,1,4,145.96,145.96,0.0,PayPal
1516,2195,2,2025-04-27 16:57:38,4,5,158.61,154.59,4.02,PayPal
1517,3328,5,2025-05-25 16:42:14,4,6,578.4,578.4,0.0,PayPal
1518,1526,7,2024-06-21 10:31:17,3,25,1614.8500000000001,1613.77,1.08,Card
1519,867,8,2025-02-01 20:54:08,3,7,327.44,326.32,1.12,Cash
1520,1874,10,2024-02-16 07:12:06,1,1,59.76,59.76,0.0,PayPal
1521,4773,1,2023-07-03 02:24:49,1,1,386.39,386.39,0.0,Cash
1522,2420,5,2025-08-10 02:23:52,3,7,259.57,259.57,0.0,Card
1523,1720,1,2024-06-21 06:46:11,4,8,344.61,334.90999999999997,9.7,Cash
1524,4942,3,2024-05-27 20:01:17,3,12,2693.0099999999998,2600.12,92.89,PayPal
1525,431,4,2025-03-02 22:01:03,1,1,355.92,355.92,0.0,Cash
1526,150,9,2024-06-12 07:35:37,4,32,10227.36,9476.54,750.8199999999999,Card
1527,1475,5,2023-03-27 16:39:38,3,4,258.52,258.52,0.0,PayPal
1528,340,7,2025-06-13 10:18:43,2,2,90.62,81.56,9.06,Cash
1529,3388,6,2023-05-06 17:54:47,1,1,171.61,171.61,0.0,PayPal
1530,2152,4,2024-01-08 07:51:01,4,6,495.86,451.09,44.769999999999996,Card
1531,4828,10,2026-01-24 20:04:29,5,7,264.9,256.91999999999996,7.9799999999999995,Cash
1532,2928,9,2023-12-16 04:43:46,1,1,317.16,317.16,0.0,PayPal
1533,3075,1,2024-09-12 13:33:54,3,7,563.82,428.27,135.55,Card
1534,3882,7,2023-06-12 17:18:36,3,22,1076.97,1076.97,0.0,Cash
1535,4186,2,2025-10-17 07:46:08,5,8,271.40999999999997,248.52999999999997,22.880000000000003,Cash
1536,2601,5,2026-01-20 02:08:54,5,28,2371.78,2259.71,112.07,Cash
1537,1526,7,2025-12-30 04:51:57,1,2,73.92,73.92,0.0,Card
1538,3991,1,2023-09-24 15:50:18,4,23,970.66,924.67,45.99,Cash
1539,4606,3,2023-04-24 18:26:49,4,5,163.48,161.77,1.71,PayPal
1540,397,9,2023-09-14 00:47:42,3,14,795.65,706.6700000000001,88.97999999999999,Cash
1541,4608,2,2023-07-08 22:51:23,5,9,2521.78,2489.09,32.69,Cash
1542,673,2,2024-08-28 17:49:41,5,26,4570.030000000001,4554.370000000001,15.66,Cash
1543,1215,9,2023-08-02 10:24:22,2,2,876.29,788.66,87.63000000000001,Cash
1544,3643,1,2025-03-09 06:37:30,1,5,346.55,346.55,0.0,Cash
1545,4081,9,2024-05-05 21:55:33,2,11,537.98,504.3,33.68,Card
1546,964,4,2024-06-25 22:41:58,3,17,4236.139999999999,4016.2999999999997,219.83999999999997,Card
1547,922,7,2024-03-16 13:09:19,5,16,726.86,719.35,7.51,PayPal
1548,1152,3,2023-12-20 23:55:11,1,1,40.18,36.16,4.02,PayPal
1549,788,9,2025-11-12 01:57:15,2,2,84.43,83.23,1.2,Card
1550,1737,6,2025-01-14 21:02:12,5,33,15959.160000000002,14387.15,1572.0100000000002,Card
1551,2217,7,2024-09-03 14:31:06,4,22,1669.1499999999999,1532.87,136.28,PayPal
1552,3225,6,2026-01-23 22:55:08,5,7,1081.1799999999998,1074.33,6.8500000000000005,Cash
1553,2502,1,2025-11-03 02:55:26,3,6,210.83,206.53,4.3,PayPal
1554,1543,6,2024-07-29 17:47:34,2,4,193.02,193.01999999999998,0.0,Card
1555,2357,2,2023-05-04 22:10:04,3,6,538.25,538.25,0.0,Card
1556,1487,8,2025-07-23 04:17:54,2,21,1443.6699999999998,1443.67,0.0,Cash
1557,4316,7,2025-05-20 19:20:34,3,5,220.09000000000003,186.28,33.81,PayPal
1558,4832,8,2023-05-29 13:27:14,2,2,51.68,50.96,0.72,PayPal
1559,2232,6,2025-02-15 09:42:37,3,6,1309.65,1309.65,0.0,Cash
1560,2280,8,2025-02-17 03:17:14,5,9,839.88,828.24,11.639999999999999,Card
1561,702,5,2025-04-06 17:21:52,3,23,798.8499999999999,794.3799999999999,4.47,Card
1562,3181,1,2023-10-01 04:15:55,4,4,1627.24,1622.82,4.42,Cash
1563,277,5,2023-12-09 06:19:10,1,1,171.61,171.61,0.0,Cash
1564,4496,7,2024-02-09 01:08:45,3,11,1393.7800000000002,1393.78,0.0,Card
1565,2534,3,2024-04-28 10:26:14,4,6,1165.6100000000001,873.4100000000001,292.2,PayPal
1566,4931,6,2023-03-08 17:07:17,1,20,2116.0,2116.0,0.0,Card
1567,3918,3,2024-05-09 04:06:12,4,29,9996.929999999998,7067.18,2929.75,Card
1568,4499,8,2025-01-06 14:13:33,1,1,59.34,47.47,11.87,Cash
1569,535,2,2024-09-15 15:09:18,5,14,910.34,836.25,74.09,Cash
1570,3280,7,2026-01-07 20:40:50,5,9,2355.96,1909.62,446.34000000000003,Cash
1571,1411,2,2023-03-01 21:47:08,2,3,383.37,383.37,0.0,Card
1572,3630,4,2025-08-09 18:27:11,3,6,246.37,237.44,8.93,Cash
1573,4133,2,2025-10-01 12:17:07,5,16,1006.04,777.76,228.28,PayPal
1574,2645,9,2024-04-24 00:38:26,3,6,738.0699999999999,690.2,47.87,Cash
1575,3496,6,2024-09-27 01:59:34,2,22,2167.28,2167.28,0.0,PayPal
1576,630,1,2026-01-11 09:28:22,2,3,1101.42,1101.42,0.0,Cash
1577,2890,10,2024-09-03 22:35:39,2,22,20046.52,20041.61,4.91,Cash
1578,4833,6,2025-09-24 12:39:10,3,5,1356.8600000000001,1261.71,95.15,PayPal
1579,2629,9,2024-10-19 02:27:18,5,10,3405.3500000000004,2790.17,615.18,Card
1580,794,5,2024-10-17 10:34:00,4,32,7447.700000000001,7447.700000000001,0.0,Card
1581,2559,1,2023-07-28 12:13:19,5,15,720.28,626.15,94.13,Cash
1582,4678,5,2025-07-14 09:17:00,1,1,661.11,595.0,66.11,Card
1583,483,1,2024-09-25 03:01:09,2,21,3424.24,3087.48,336.76,Card
1584,2519,8,2025-07-05 03:29:04,3,6,288.5,273.84000000000003,14.66,PayPal
1585,1689,3,2025-02-20 20:25:25,4,7,265.14,259.48,5.66,Card
1586,3883,8,2025-03-18 12:58:14,3,3,214.35999999999999,201.04,13.32,Card
1587,3089,7,2024-03-29 21:30:03,5,15,1002.21,991.4,10.809999999999999,Card
1588,4418,9,2024-01-14 01:17:28,5,11,2881.13,2624.5099999999998,256.62,PayPal
1589,334,7,2025-08-11 16:05:51,5,9,537.01,521.91,15.1,Cash
1590,3984,4,2023-08-24 15:41:18,3,3,536.4399999999999,531.38,5.06,Card
1591,3831,3,2025-10-10 17:00:21,1,1,661.11,595.0,66.11,Card
1592,3692,8,2024-05-19 00:57:22,1,2,361.84,343.75,18.09,PayPal
1593,1012,10,2024-03-23 17:01:07,3,3,414.25,394.62,19.63,Cash
1594,3450,9,2023-05-11 19:55:05,1,1,14.39,14.39,0.0,PayPal
1595,4122,3,2024-02-07 08:30:57,5,8,556.23,524.93,31.299999999999997,PayPal
1596,4452,8,2025-02-17 12:13:20,3,9,3126.24,2964.97,161.26999999999998,Cash
1597,2555,5,2025-10-07 09:55:50,4,30,9088.32,9056.58,31.740000000000002,PayPal
1598,312,3,2024-02-07 13:11:09,2,4,129.98000000000002,125.50999999999999,4.47,Card
1599,3568,4,2025-08-04 01:14:02,1,2,74.58,59.66,14.92,Card
1600,4101,3,2025-01-16 14:16:16,5,24,1007.54,903.3900000000001,104.14999999999999,PayPal
1601,3747,10,2024-05-24 22:41:33,3,4,170.58,170.58,0.0,Cash
1602,3217,6,2023-03-06 15:23:06,2,40,1225.8,1225.8,0.0,Card
1603,3356,10,2023-12-02 23:43:59,2,2,672.38,672.38,0.0,Card
1604,3305,6,2025-02-11 06:18:28,3,10,185.66000000000003,147.23,38.43,PayPal
1605,664,6,2023-12-09 09:52:12,3,7,465.97,428.97,37.0,Cash
1606,2827,5,2024-10-09 02:32:31,4,10,1176.6599999999999,1167.1699999999998,9.49,Cash
1607,1330,3,2024-04-13 19:47:59,2,5,215.77999999999997,208.46999999999997,7.31,PayPal
1608,2260,9,2023-10-10 06:21:19,1,3,101.94,91.75,10.19,Card
1609,2247,2,2023-03-03 03:17:06,3,7,821.4599999999999,815.9,5.56,PayPal
1610,75,8,2025-12-03 00:00:28,2,3,237.81,206.23,31.58,PayPal
1611,2896,5,2025-10-29 22:03:32,3,6,1927.5,1891.45,36.05,Cash
1612,2414,6,2025-02-12 12:29:26,4,24,7810.9400000000005,7452.799999999999,358.14000000000004,PayPal
1613,1717,6,2025-11-15 10:26:27,5,7,1254.48,1168.72,85.75999999999999,PayPal
1614,2274,2,2025-01-14 11:42:20,1,2,138.62,138.62,0.0,PayPal
1615,258,7,2024-06-09 14:42:26,3,9,286.33,235.36,50.97,Cash
1616,538,4,2023-12-20 17:59:46,5,8,2031.0400000000002,2025.4099999999999,5.63,Card
1617,798,8,2024-07-07 01:12:43,1,1,166.01,166.01,0.0,Cash
1618,1976,2,2025-05-01 22:39:24,3,4,518.24,492.33,25.91,Cash
1619,601,6,2025-11-08 23:12:37,4,7,535.6999999999999,509.15999999999997,26.54,Cash
1620,194,6,2024-11-20 14:56:25,3,3,993.1500000000001,993.1500000000001,0.0,Cash
1621,3392,10,2025-04-25 11:29:34,2,2,628.89,484.01,144.88,Cash
1622,3992,7,2023-10-20 01:22:59,1,2,89.3,71.44,17.86,Card
1623,2528,8,2025-01-19 13:11:30,5,11,583.89,546.4499999999999,37.44,Cash
1624,995,6,2026-02-20 04:42:12,5,9,1449.33,1379.5500000000002,69.78,Card
1625,3577,7,2025-10-22 04:20:50,5,7,325.91999999999996,319.26,6.66,PayPal
1626,2926,10,2025-01-19 09:25:42,5,17,1564.94,1553.15,11.79,Cash
1627,1656,7,2023-03-31 07:10:45,1,20,1212.0,1212.0,0.0,PayPal
1628,141,8,2026-01-01 21:24:00,3,5,223.99,214.65,9.34,Cash
1629,1294,8,2023-04-22 13:43:12,2,7,294.2,294.2,0.0,Card
1630,3416,6,2023-12-21 09:15:04,3,4,325.0,289.14,35.86,Card
1631,1013,8,2025-07-09 08:31:13,3,5,181.97,171.78,10.19,Card
1632,2600,7,2024-03-17 04:55:07,2,6,561.88,514.5699999999999,47.31,PayPal
1633,3050,3,2024-04-18 14:16:03,2,4,206.79000000000002,198.45,8.34,Card
1634,1842,7,2025-02-04 06:36:41,1,10,559.2,503.28,55.92,PayPal
1635,1105,10,2024-06-08 06:35:55,4,11,371.19,315.87,55.32,Card
1636,846,10,2023-08-14 11:25:04,2,2,372.71000000000004,372.71000000000004,0.0,Cash
1637,3809,8,2023-03-02 15:12:25,3,5,490.4,456.71999999999997,33.68,Cash
1638,2211,7,2024-07-26 21:51:44,2,11,2149.57,1804.6599999999999,344.91,PayPal
1639,4325,2,2025-02-08 03:21:10,4,16,1034.7,970.5,64.2,Card
1640,1715,7,2025-01-12 05:00:22,5,9,1289.3899999999999,1211.3700000000001,78.02,Card
1641,1039,7,2024-09-24 09:49:05,2,11,510.78999999999996,489.46999999999997,21.32,PayPal
1642,1181,2,2024-02-09 23:35:59,1,1,36.7,34.86,1.84,PayPal
1643,4093,8,2024-06-14 18:31:43,4,10,777.33,740.49,36.84,Card
1644,2179,6,2024-10-27 03:48:49,3,4,1078.8999999999999,1059.5,19.4,Card
1645,1264,10,2024-11-14 23:51:07,4,16,616.77,549.4200000000001,67.35,PayPal
1646,3444,10,2025-06-06 20:26:38,3,7,292.4,292.4,0.0,Card
1647,4806,4,2025-05-28 08:45:57,3,3,658.07,643.9300000000001,14.14,Card
1648,1891,6,2023-06-10 22:46:32,1,1,55.47,55.47,0.0,PayPal
1649,3124,9,2024-10-20 07:52:53,1,2,176.8,176.8,0.0,PayPal
1650,3939,6,2024-04-08 02:57:10,1,20,1767.0,1413.6,353.4,Cash
1651,1844,9,2024-08-30 19:01:20,2,21,2065.8500000000004,2061.84,4.01,Cash
1652,773,9,2025-07-01 11:38:24,3,4,502.5,481.88,20.62,Cash
1653,1247,9,2023-08-30 08:07:01,5,11,312.03,297.71999999999997,14.31,Card
1654,2276,2,2026-01-04 19:25:49,2,21,942.62,942.62,0.0,PayPal
1655,3277,3,2023-08-10 09:36:38,2,2,114.58,103.62,10.96,Card
1656,3013,7,2024-03-22 18:39:36,4,22,896.45,767.58,128.87,Card
1657,1477,8,2024-01-20 23:42:01,5,19,917.74,846.94,70.8,Card
1658,1096,4,2025-10-06 13:15:17,3,4,155.65,146.57999999999998,9.07,Card
1659,1477,8,2025-02-01 09:56:15,2,2,81.14,81.14,0.0,PayPal
1660,2010,7,2024-11-18 19:03:33,1,1,386.39,386.39,0.0,Cash
1661,2695,1,2024-08-01 15:59:02,3,22,4008.4,3781.25,227.15,Cash
1662,4304,8,2025-07-15 04:48:55,1,3,120.53999999999999,120.54,0.0,Card
1663,3293,2,2024-12-26 08:56:06,1,4,459.88,459.88,0.0,Card
1664,4723,4,2025-03-11 15:45:04,4,26,816.01,794.48,21.53,Card
1665,4843,9,2025-02-11 07:55:29,1,5,91.4,91.4,0.0,Cash
1666,1977,5,2023-08-09 22:57:07,5,27,923.0999999999999,833.0,90.1,Cash
1667,120,8,2025-04-19 18:25:36,5,23,651.57,581.38,70.19,Cash
1668,1153,8,2025-03-26 06:21:51,3,12,2833.29,2492.04,341.25,Cash
1669,4567,4,2025-01-21 03:13:12,5,13,886.51,838.3399999999999,48.17,Cash
1670,2489,8,2023-11-22 01:58:27,4,26,9165.720000000001,7149.530000000001,2016.19,Card
1671,3499,2,2025-01-27 06:48:12,1,2,74.58,74.58,0.0,Cash
1672,4802,4,2023-06-06 02:54:45,1,3,43.17,43.17,0.0,Card
1673,4217,4,2024-12-31 12:00:25,4,4,724.8,682.85,41.95,PayPal
1674,4740,4,2024-09-30 01:52:35,2,2,77.08,76.53999999999999,0.54,Cash
